timestamp,latitude,longitude,altitude,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,lidar_distance,speed,wind_speed,battery_level,obstacle_detected
2023-01-01 00:00:00,37.77239080237695,-122.42152728959445,218.13836831001433,-0.001978537625679344,1.3799898659398222,-2.4457749643446203,49.73204461398262,39.38134715533931,-72.39166516641006,33.328274384699306,26.180914442410494,1.7683556923016663,79.32441624940762,0
2023-01-01 00:00:01,37.7839142861282,-122.4199312868125,199.81044330413147,1.4804806350755655,-1.8929280264077306,-2.6354776224718797,-14.65471672769047,-165.9947516052849,-145.86560094165912,81.76547269897652,17.36292609298426,0.28748900272418165,90.48815000770534,0
2023-01-01 00:00:02,37.77953987883623,-122.41230905213595,129.269260626287,0.376000683937999,-0.920161833780683,0.6251517044619845,167.2194689510187,40.41372271562443,-134.51067901000226,99.44049324224325,9.886640265804646,14.688220618174903,57.05439003032008,0
2023-01-01 00:00:03,37.776873169683945,-122.4225999122788,323.2700015456696,-2.5001845013292217,0.9796838211469092,2.796697934956529,-101.16775764567426,-147.71930156491814,-114.95839385486815,84.15577301379105,23.416044665252315,5.234081404561904,43.13429853387261,0
2023-01-01 00:00:04,37.76802037280885,-122.41200700630375,264.48087222888296,-1.8865185792986676,-0.10746393285312017,0.016327853728344,31.628309759618645,75.72392586674903,-106.68479962861859,34.941221180212075,15.466953392082393,17.55356500744111,45.50772594843692,0
2023-01-01 00:00:05,37.76801989040673,-122.42763731138047,439.56544654580165,-1.6840308958144852,1.431426231809363,-2.6909086443641694,72.07560539648014,-39.572047230864996,-92.78574868420414,71.26961314457981,19.865687086312427,10.71701355320348,75.7558606691515,0
2023-01-01 00:00:06,37.76606167224337,-122.41386403125583,64.44931121692622,-1.4528144781309307,2.767247407337158,-1.672688063535263,117.20321616433739,121.57073696466671,-88.03438957314202,53.62538297561179,7.681632254348471,9.570418959108908,65.4046427193197,0
2023-01-01 00:00:07,37.7822235229155,-122.4124490473389,339.7405673998069,0.39242035170302536,-2.300719873708815,-1.531242561505376,-33.49042904591744,159.310528295447,-15.942115624487059,78.75851949639915,20.789599737899806,15.45637544929453,58.91953047818057,0
2023-01-01 00:00:08,37.776922300234865,-122.42576364694325,393.3269953302025,0.02379467895236065,1.257406298388366,-0.9728572251783003,67.29188675669334,-29.840277072380758,3.4463486973748445,15.733190767301052,14.338762223628109,14.821920071036756,36.22192630209392,0
2023-01-01 00:00:09,37.779061451555926,-122.42079306935256,391.7689561347382,-1.7810397698147464,-1.6179350662073129,-2.7383796984827242,-70.8474703016582,-14.200093629451374,-68.80348507451185,63.994391968267436,13.354743742962361,14.085530647799551,90.03645499991227,0
2023-01-01 00:00:10,37.76531168988592,-122.42609000450672,448.7332851929863,-2.5946709392658773,-0.5131396355545847,2.4293562029874973,-23.2286067497447,32.45312916462609,146.62671117146215,77.47984394750259,29.49788946944503,13.798019120010792,82.48163580059249,0
2023-01-01 00:00:11,37.78429819704324,-122.41526791742011,378.06518427327234,-1.9714067731516915,-2.802823645229161,0.09338366832897149,142.42576723322372,-109.03222013110181,19.130300402023636,76.24251787296069,15.810766069006181,10.307919943563688,31.251088139138368,0
2023-01-01 00:00:12,37.78154885281601,-122.41869304463876,467.5145277414633,2.9062878757116195,-2.184555706243806,1.0255847577246548,161.96673935914356,153.83982269821007,103.49169409202642,96.37750405757627,21.950959452893354,18.529510719509833,49.39107636817093,0
2023-01-01 00:00:13,37.76914678221357,-122.41669353306582,199.69546991940115,-0.1887183012511664,-1.081336265706602,-2.5969629786299464,78.77424489381531,-24.12002645950585,152.72561967150358,6.311932388039846,20.693188389346027,17.812828194547357,63.37056749111131,0
2023-01-01 00:00:14,37.768536499344144,-122.42547026066087,276.4442375381944,2.204073028212675,-0.9480851682720903,-2.675307193178104,-45.2333193205734,-119.94467907023737,-121.27135875271013,34.90504722468291,7.607588772128941,6.5880988292093345,56.34708982172256,0
2023-01-01 00:00:15,37.76856809019707,-122.42516508275895,56.3358484773008,2.09251480001306,2.3975112987725744,0.5188066322432832,115.22080439087904,94.58346003079822,-25.965185862371584,47.917081388248164,23.698188426607903,16.093890785211613,51.82366709901907,0
2023-01-01 00:00:16,37.77098484485919,-122.42857005348979,53.130914286481044,0.06911734477724218,1.450877455599091,2.3237760630252478,-170.68785057884872,-101.10550592016533,-24.04425538274083,31.32147107501208,13.078980085839413,17.8221702782507,77.50655180484235,0
2023-01-01 00:00:17,37.775395128632645,-122.42295864929608,158.05697920318397,1.2401262507632609,2.833097809122247,0.17089200575728203,-143.01147220580842,-128.32946097413222,-52.38998984219249,31.324056610410853,24.973488729918376,12.365099422513756,24.360280339026996,0
2023-01-01 00:00:18,37.77353890037284,-122.41820510677333,95.36323871258837,-1.8434879375237263,0.594429062011443,2.2669150354204284,58.09454509513,22.633947177842543,-176.79388804140962,18.024796365647674,20.19101956538456,11.111583854162308,57.712827130075354,0
2023-01-01 00:00:19,37.770724582803965,-122.41224130172004,167.09511557108914,1.1303802295614496,-1.5497176074520922,1.865947638331436,-75.15051290277933,61.7382919049727,113.7499588001142,81.38866460100817,12.927287248837239,13.437734951892766,40.97453523116811,0
